employee_id,gender,department,job_level,employment_type,attendance_rate,overtime_hours,leave_days,performance_score,basic_salary,allowances,bonus,tax,deductions,previous_salary,actual_salary_paid,expected_salary,salary_deviation,salary_deviation_ratio,bonus_ratio,deduction_ratio,salary_change,anomaly_label
119,Female,Operations,5,Contract,0.79,4.55,2,4.65,266470,64463.71,38192.43,26647.0,18315.56,262830,315278.9732362734,324163.58,-8884.606763726624,-0.027407788264575014,0.14332731639584192,0.06873404135549968,52448.97323627339,0
120,Female,HR,3,Full-time,0.76,3.9,2,4.29,151389,30101.98,8594.96,15138.9,9076.53,158891,179888.673547389,165870.51,14018.163547388976,0.0845126933497038,0.05677400603742676,0.05995501654677685,20997.673547388986,0
121,Male,Finance,1,Full-time,0.81,16.8,4,2.55,59572,6887.49,14891.75,5957.2,3105.97,53709,62511.047528864445,72288.07,-9777.022471135562,-0.13525084389631042,0.24997901698784664,0.052138085006378836,8802.047528864445,1
122,Female,IT,1,Contract,0.77,6.08,2,4.31,65381,14930.04,16839.2,6538.1,5981.91,71067,90334.2174413791,84630.23,5703.987441379111,0.06739893583391078,0.25755494715590155,0.0914930943240391,19267.217441379107,0
123,Female,Finance,2,Full-time,0.92,5.12,2,3.23,156472,36684.92,8332.21,15647.2,5537.78,162126,182913.2141779369,180304.14999999997,2609.0641779369325,0.014470350116383528,0.053250485709903365,0.035391507745794776,20787.214177936898,0
124,Male,IT,4,Part-time,0.86,22.32,0,4.54,275628,41694.96,31657.49,27562.8,24350.25,267384,287058.4913889176,297067.4,-10008.908611082414,-0.03369238297801244,0.1148558564441929,0.08834461665723366,19674.49138891761,0
125,Male,HR,5,Part-time,0.9,6.7,0,4.06,290660,46915.94,54647.51,29066.0,28630.82,284541,336214.76973762095,334526.63,1688.1397376209497,0.005046353821281582,0.18801180072937454,0.09850278676116425,51673.769737620954,0
126,Female,Operations,5,Contract,0.94,3.5,1,4.67,377085,65278.95,103184.81,37708.5,61832.12,384208,445234.4351050369,446008.14,-773.704894963128,-0.0017347326776662147,0.27363806568810745,0.16397395812615193,61026.435105036886,0
127,Female,Sales,4,Part-time,0.86,0.56,4,3.17,256204,46435.73,53385.11,25620.4,17017.01,256210,314754.35350502346,313387.42999999993,1366.9235050235293,0.004361768769805252,0.20836954145914974,0.06641976706062357,58544.353505023464,0
128,Male,Operations,1,Full-time,1.0,13.14,5,2.93,56914,8016.11,3107.37,5691.4,10504.83,55585,50369.38330917856,51841.24999999999,-1471.8666908214364,-0.028391805576089245,0.05459763854236216,0.1845737428400745,-5215.616690821444,0
129,Male,HR,2,Full-time,0.78,14.41,4,3.19,104918,19213.29,22332.33,10491.8,17768.23,100047,120251.82787451101,118203.59000000001,2048.2378745110036,0.017328051326622174,0.21285508682971466,0.1693534951104672,20204.827874511015,0
130,Male,Sales,4,Contract,0.9,16.63,4,2.94,261592,62039.63,40466.35,26159.2,23272.52,261135,322527.78787156404,314666.25999999995,7861.527871564089,0.024983701371618584,0.15469261292394262,0.0889649530566684,61392.78787156404,1
131,Male,HR,3,Contract,0.88,1.17,2,2.92,219105,46166.53,15490.65,21910.5,28169.76,223982,225789.77757606446,230681.92000000004,-4892.142423935584,-0.021207307551175156,0.07069966454439652,0.12856739919216814,1807.7775760644581,0
132,Male,HR,3,Contract,0.82,8.89,4,4.3,214995,31081.45,41193.29,21499.5,22722.62,211477,231794.3312252142,243047.62,-11253.28877478579,-0.046300756924860194,0.19160115351519802,0.10568906253633804,20317.331225214206,0
133,Female,IT,5,Full-time,0.92,23.42,5,4.33,274410,36288.27,15859.74,27441.0,1401.3935708049396,273114,276069.4873900978,297715.61642919504,-21646.129039097228,-0.07270740211320179,0.05779578003717065,0.005106933314401587,2955.4873900978127,0
134,Male,IT,1,Full-time,0.87,14.92,2,3.34,69498,14986.33,5326.99,6949.8,2329.91,78149,81507.6885171629,80531.61,976.0785171628959,0.012120439628152173,0.07664954387176609,0.033524849635960745,3358.6885171628965,0
135,Female,Sales,1,Part-time,0.93,12.39,5,4.22,59964,9907.5,6692.01,5996.4,10040.28,63153,65586.09191244417,60526.83,5059.26191244417,0.08358709538305854,0.1116004602761657,0.1674384630778467,2433.0919124441716,0
136,Female,Operations,5,Part-time,0.82,14.76,3,3.4,263175,29932.82,73512.25,26317.5,11744.8,272771,336338.2055970139,328557.77,7780.435597013857,0.02368057099064757,0.2793283936544125,0.04462733922295051,63567.205597013875,0
137,Male,Sales,3,Contract,0.99,11.15,2,2.96,152541,27653.42,40917.06,15254.1,23155.8,145533,187179.9035834483,182701.58,4478.323583448306,0.024511685030027142,0.2682364741282671,0.15180049953782918,41646.90358344829,0
138,Male,Operations,5,Full-time,0.92,21.23,5,3.12,384580,66691.46,40497.18,38458.0,76062.33,383411,385894.55580443697,377248.31,8646.24580443697,0.02291924330804019,0.10530235581673514,0.19778025378334807,2483.555804436968,0
139,Male,HR,4,Contract,0.99,0.99,5,4.26,257960,61597.56,24543.3,25796.0,31530.49,257074,278125.9176767339,286774.37,-8648.452323266072,-0.03015768920795144,0.0951438207474027,0.12223015196154444,21051.917676733923,0
140,Male,Operations,4,Contract,0.98,24.28,3,4.86,211956,36272.48,56276.58,21195.6,36460.44,217357,255274.24282666325,246849.02000000002,8425.22282666323,0.034131076666470986,0.2655106720262696,0.17201890958500823,37917.24282666325,1
141,Female,Sales,3,Part-time,0.83,20.72,5,2.59,160281,30363.71,17230.56,16028.1,6684.04,155550,186940.20017306966,185163.12999999998,1777.0701730696892,0.00959732195642669,0.10750219926254516,0.04170201084345618,31390.200173069665,0
142,Female,Sales,4,Part-time,0.83,18.12,5,2.66,252488,37189.85,46678.17,25248.8,40986.42,260513,266290.81102669216,270120.8,-3829.9889733078307,-0.014178800645147767,0.1848728256392383,0.16233017014670004,5777.811026692158,0
143,Male,Sales,1,Part-time,0.83,15.65,2,4.71,60593,11656.85,6558.58,6059.3,1477.99,54391,71929.41191420339,71271.14,658.2719142033893,0.009236163673029355,0.10823989569752282,0.024392091495717326,17538.41191420339,0
144,Female,Operations,1,Contract,0.98,19.97,4,4.99,65138,9940.5,15750.18,6513.8,6015.34,68679,86823.38300052281,78299.54,8523.843000522815,0.1088619805496024,0.24179710767908133,0.0923476311830268,18144.38300052281,0
145,Male,HR,5,Part-time,0.87,15.69,4,4.68,373935,92590.99,90517.83,37393.5,35597.87,380269,496689.0271658457,484052.44999999995,12636.577165845723,0.026105801480491887,0.24206835412571703,0.09519801569791542,116420.02716584568,0
146,Female,IT,2,Part-time,0.81,2.76,4,3.39,108586,15537.12,13473.03,10858.6,6737.7,108024,115816.96978277384,119999.84999999999,-4182.880217226149,-0.03485737871527464,0.12407704492291824,0.062049435470502644,7792.969782773842,0
147,Female,Sales,1,Full-time,0.76,0.45,5,4.97,69951,11483.57,10218.56,6995.1,9956.58,67792,82576.02918781267,74701.45,7874.5791878126765,0.1054140071954785,0.14608168575145458,0.14233649268773857,14784.029187812674,0
148,Male,Finance,5,Full-time,0.99,11.69,4,4.03,316845,39623.08,94353.96,31684.5,19549.62,309899,397876.00924619596,399587.92000000004,-1711.9107538040844,-0.004284190457519547,0.2977921696728685,0.06170089475926715,87977.00924619596,1
149,Male,IT,4,Full-time,0.99,16.24,5,4.02,309068,54675.14,33276.56,30906.8,2336.502955639592,304113,345125.7657886019,363776.3970443604,-18650.63125575852,-0.0512694924884975,0.10766743888076409,0.007559834585397363,41012.765788601886,0
150,Female,Finance,5,Contract,0.94,8.75,2,2.64,318070,78043.37,86179.94,31807.0,59477.63,323880,386564.86304671795,391008.68,-4443.816953282047,-0.011365008452707614,0.27094645832678343,0.18699540981544943,62684.86304671795,0
151,Female,HR,4,Contract,1.0,4.35,1,3.49,250276,53492.93,56063.11,25027.6,11938.48,246521,318448.1756457522,322865.96,-4417.784354247793,-0.01368302918724474,0.2240051383272867,0.04770125781137624,71927.17564575223,0
152,Male,IT,3,Part-time,0.81,13.42,2,3.98,227433,42532.91,16573.43,22743.3,40470.1,234070,280628.0464877278,223325.94000000003,57302.10648772775,0.25658509032908466,0.07287170287513246,0.17794295462839604,46558.046487727785,0
153,Female,IT,3,Contract,0.82,3.24,2,4.72,232326,56536.0,61689.97,23232.6,38499.41,241558,294088.3141813826,288819.95999999996,5268.3541813826305,0.01824096292161605,0.26553192496750255,0.16571287759441475,52530.31418138259,0
154,Female,HR,4,Contract,0.77,10.21,3,3.43,245236,34078.75,56613.96,24523.6,26793.9,246129,300692.84631013084,284611.21,16081.636310130823,0.056503875269462586,0.23085501313020926,0.10925761307475249,54563.846310130844,0
155,Female,Sales,3,Full-time,0.77,5.5,5,4.21,173475,19328.52,45589.53,17347.5,18930.7,182211,222330.30940698896,202114.84999999998,20215.459406988986,0.10001966410181631,0.262801729355815,0.10912638708747659,40119.30940698896,0
156,Female,HR,4,Full-time,0.96,8.7,2,4.2,297608,55015.75,34747.84,29760.8,53019.88,303106,414746.22324413963,304590.91,110155.31324413966,0.36165003494076586,0.1167570764226768,0.17815340985457379,111640.22324413963,0
157,Female,Sales,2,Part-time,0.95,16.46,0,4.63,108272,24912.75,24587.57,10827.2,18477.96,114731,137000.55751671325,128467.16,8533.397516713245,0.06642473856130426,0.22709075291857544,0.17066240579281808,22269.55751671325,0
158,Female,IT,4,Full-time,0.9,18.82,4,2.9,319332,74126.73,85568.48,31933.2,8067.77,324304,448380.60472356534,439026.23999999993,9354.364723565406,0.021307074318759188,0.2679608683126025,0.025264520937456944,124076.60472356534,0
159,Male,HR,4,Contract,0.96,3.22,1,3.34,209804,44379.05,18922.22,20980.4,35086.38,215188,217268.44858347857,217038.49000000002,229.95858347855392,0.0010595290424226316,0.09018998684486473,0.16723408514613639,2080.4485834785737,0
160,Female,Finance,5,Contract,0.75,7.18,3,4.04,356465,88110.28,74128.1,35646.5,23799.26,349096,469485.23490085837,459257.62,10227.614900858374,0.022269886128091623,0.20795337550671175,0.06676464730057649,120389.23490085837,0
161,Female,Operations,4,Part-time,0.91,13.5,5,4.45,294200,34141.06,70683.6,29420.0,34547.31,300189,334294.9857409044,335057.35000000003,-762.3642590956297,-0.0022753246842536945,0.2402569680489463,0.11742797416723316,34105.985740904405,0
162,Male,Operations,1,Full-time,0.91,23.3,5,2.76,72426,17424.56,16076.5,7242.6,2332.89,71842,98583.7422061627,96351.56999999999,2232.172206162708,0.02316695209183107,0.2219713914892442,0.03221067020130892,26741.7422061627,0
163,Male,IT,4,Full-time,0.83,17.7,5,2.67,292260,54747.77,39884.95,29226.0,38509.58,285553,314685.7652218273,319157.14,-4471.3747781727,-0.014009947507903785,0.13647077944296174,0.13176479846711833,29132.765221827314,0
164,Female,HR,3,Full-time,0.94,0.61,0,2.56,181887,27017.77,31313.81,18188.7,28860.62,173725,196186.95500051614,193169.25999999998,3017.6950005161634,0.01562202495633189,0.17216079214017496,0.15867335213621644,22461.955000516144,0
165,Female,Finance,3,Part-time,0.92,11.15,1,3.18,174003,43425.7,27239.36,17400.3,17617.75,181408,213170.12560042666,209650.01,3520.1156004266522,0.016790438504756817,0.156545346919306,0.10124969109727994,31762.12560042666,0
166,Female,Operations,2,Full-time,0.92,5.52,1,2.71,105174,21253.03,22468.09,10517.4,7276.64,115145,127084.6462051791,131101.08,-4016.433794820885,-0.030636161005087717,0.21362779774468976,0.06918668111890772,11939.646205179102,0
167,Female,Operations,2,Part-time,0.99,3.78,4,3.58,109378,26419.42,16946.13,10937.8,14758.88,106986,114842.66863260209,127046.87,-12204.201367397909,-0.09606062209480572,0.15493179615644828,0.1349346303644243,7856.668632602086,0
168,Female,Finance,4,Part-time,1.0,10.23,5,4.74,201228,27063.8,20782.06,20122.8,5152.27,206473,218263.52544095006,223798.79,-5535.264559049945,-0.024733219330854938,0.10327618422883496,0.025604140576858093,11790.525440950063,0
169,Female,Operations,2,Full-time,0.91,9.21,3,4.66,122646,20970.2,35818.56,12264.6,6548.63,131899,163363.33277102164,160621.53,2741.802771021641,0.017069958000161256,0.2920483342302235,0.05339456647587365,31464.33277102164,1
170,Female,Sales,3,Part-time,0.94,21.12,2,4.4,169581,32887.36,14043.21,16958.1,4384.47,172186,198823.02575323023,195168.99999999997,3654.025753230264,0.018722367554428545,0.08281122295540184,0.02585472429104676,26637.025753230235,0
171,Female,IT,2,Part-time,0.98,15.42,4,4.49,123524,21274.34,9798.79,12352.4,5253.9,132359,131579.69158352586,136990.83000000002,-5411.138416474161,-0.03950000460960898,0.07932701337391924,0.04253343479809591,-779.3084164741449,0
172,Female,Finance,1,Contract,0.8,12.29,3,2.66,58994,11049.32,6916.95,5899.4,9649.1,49259,75819.29346328654,61411.77000000001,14407.523463286525,0.23460524689789145,0.11724836424043122,0.16356070108824627,26560.293463286536,0
173,Male,Operations,4,Part-time,0.83,11.38,1,2.53,279568,30994.87,41410.56,27956.8,29742.96,281112,281602.4474121142,294273.67,-12671.2225878858,-0.04305931477962606,0.14812339037371944,0.10638900017169346,490.44741211418295,0
174,Male,HR,5,Part-time,0.92,21.5,5,4.45,373790,39600.37,63591.67,37379.0,14535.73,368271,431150.6272491544,425067.31,6083.317249154381,0.014311421052713701,0.1701267289119559,0.038887423419567135,62879.62724915438,0
175,Male,IT,3,Part-time,0.81,24.67,0,2.86,206973,36185.76,42334.04,20697.3,30309.89,208928,232717.89660936268,234485.61,-1767.7133906373056,-0.0075386860227256835,0.20453894952481724,0.14644369072294453,23789.89660936268,0
176,Male,IT,3,Part-time,0.83,12.94,5,2.72,190845,29121.81,11126.41,19084.5,6516.24,186600,205707.56671195626,205492.48,215.0867119562463,0.0010466889686486156,0.05830076763865964,0.034144148392674684,19107.566711956257,0
177,Male,HR,5,Part-time,0.85,3.32,4,3.92,332210,67578.07,83101.23,33221.0,18612.74,331140,442250.403492688,431055.56,11194.843492688029,0.025970766953308824,0.2501466843261792,0.056027031094789445,111110.40349268803,1
178,Male,Finance,4,Part-time,0.76,23.41,5,2.63,314084,56910.28,71380.34,31408.4,55522.02,315183,362841.2694633021,355444.19999999995,7397.0694633021485,0.020810775540301824,0.22726512652666164,0.17677442977037988,47658.2694633021,0
179,Male,Sales,1,Full-time,0.93,20.04,1,3.35,78185,17374.57,5475.19,7818.5,14156.72,81207,89598.69252507461,79059.54000000001,10539.152525074605,0.13330652474166438,0.07002864999680244,0.1810669565773486,8391.692525074614,0
180,Female,IT,4,Full-time,0.86,16.09,2,3.82,270328,56698.17,19033.12,27032.8,8343.23,264377,312264.0568375392,310683.26,1580.7968375391793,0.005088130070281802,0.07040750495694119,0.0308633585866059,47887.05683753919,0
181,Female,Finance,3,Contract,0.81,3.99,3,4.68,230844,30675.04,67860.36,23084.4,18615.55,233016,291862.133904284,287679.45,4182.683904283971,0.014539390645678623,0.29396631491396785,0.08064125556652978,58846.13390428398,0
182,Male,HR,4,Full-time,0.91,12.45,4,3.89,315896,65668.54,33836.78,31589.6,62970.74,324292,316251.3799684913,320840.98,-4589.600031508657,-0.014304905911672059,0.10711367032187809,0.1993400992731785,-8040.620031508675,1
183,Female,Operations,2,Contract,0.99,16.26,0,3.0,141640,28616.13,9638.55,14164.0,3614.29,146853,160057.37770061323,162116.38999999998,-2059.0122993867553,-0.012700827469614612,0.06804963287207003,0.025517438576673254,13204.37770061323,1
184,Female,Sales,1,Full-time,0.97,18.18,0,4.36,51219,8390.9,6990.56,5121.9,4445.14,51192,43684.74740897929,57033.420000000006,-13348.672591020717,-0.23405001122185407,0.13648372674202933,0.08678693453601204,-7507.252591020711,0
185,Female,IT,1,Full-time,1.0,1.0,4,4.67,54445,10170.4,8692.35,5444.5,8196.5,57180,68296.19666745036,59666.75,8629.446667450364,0.1446273957849282,0.159653779043071,0.15054642299568372,11116.196667450364,0
186,Female,Finance,5,Part-time,0.98,10.54,4,3.19,371610,70179.5,103341.34,37161.0,21523.35,366673,486138.4222439943,486446.49,-308.06775600567926,-0.0006333024543062882,0.2780908479319717,0.05791918947283442,119465.42224399431,0
187,Female,IT,4,Contract,0.91,15.79,3,4.33,236664,28337.0,54185.7,23666.4,43457.63,227736,247660.22876923662,252062.66999999998,-4402.441230763361,-0.01746566134034588,0.22895624176047052,0.1836258577561437,19924.228769236623,0
188,Female,HR,4,Part-time,0.99,4.52,1,4.64,312124,54260.16,34897.89,31212.4,55163.23,314008,309533.4330564956,314906.42000000004,-5372.986943504424,-0.017062170226648358,0.11180777511501838,0.17673498353218595,-4474.566943504382,0
189,Male,Finance,5,Contract,0.86,12.87,2,3.4,259920,49109.97,23621.78,25992.0,23495.38,262966,272806.91819423274,283164.37,-10357.451805767254,-0.036577524939904175,0.09088096337334564,0.09039465989535242,9840.918194232741,0
190,Female,HR,1,Part-time,0.94,3.27,0,4.92,71717,12053.36,7818.06,7171.7,2383.11,68667,91320.22429902815,82033.61,9286.614299028151,0.11320499364867828,0.10901264693168984,0.033229359844946106,22653.224299028152,0
191,Male,IT,3,Full-time,0.79,12.99,1,3.34,227361,51004.46,35859.8,22736.1,14725.85,235861,288769.3883250746,276763.31000000006,12006.078325074515,0.04338031050819024,0.15772186082925393,0.06476858388202023,52908.38832507457,0
192,Male,IT,5,Full-time,0.79,4.19,4,2.59,285380,60061.16,61628.13,28538.0,30088.63,283014,355244.43393690797,348442.66000000003,6801.773936907935,0.019520497108212683,0.21595111780783516,0.10543356226785339,72230.43393690797,0
193,Female,HR,5,Full-time,0.96,20.14,2,3.96,390640,89941.22,39634.45,39064.0,15682.45,385381,464896.40992468747,465469.22,-572.8100753125036,-0.0012306078483825496,0.10146029592463648,0.04014553041163219,79515.40992468747,0
194,Male,Operations,3,Full-time,0.88,23.42,0,2.6,214983,25436.03,35052.93,21498.3,40437.77,205827,213238.1121079213,213535.89000000004,-297.77789207873866,-0.0013945098038495476,0.16304977602880227,0.188097523990269,7411.112107921304,0
195,Male,IT,3,Full-time,0.83,12.68,4,2.6,181827,22228.62,53940.35,18182.7,35223.77,172344,211920.12139761986,204589.5,7330.621397619863,0.035830877917096736,0.2966575371094502,0.1937213395150335,39576.12139761986,0
196,Male,Finance,1,Full-time,0.86,12.89,5,3.72,63794,12760.69,5416.93,6379.4,1620.06,71032,76744.06780718395,73972.16,2771.9078071839467,0.0374723113017647,0.0849128444681318,0.025395178229927578,5712.06780718395,0
197,Male,IT,4,Part-time,0.83,17.62,2,3.0,267268,53724.84,78170.01,26726.8,9862.76,276721,357583.1383144335,362573.29,-4990.151685566467,-0.013763153059527543,0.29247799961087745,0.03690213568403251,80862.13831443351,0
198,Male,Sales,5,Full-time,0.97,4.43,4,4.23,257100,58031.92,73570.08,25710.0,36761.35,264186,341542.9008309343,326230.65,15312.250830934267,0.04693688600667738,0.28615355892648775,0.14298463632827693,77356.90083093429,0
199,Female,Sales,1,Full-time,0.87,15.45,3,4.67,77764,14432.33,4478.95,7776.4,14586.25,80924,83156.83746366388,74312.63,8844.207463663872,0.11901351713246956,0.05759670284450388,0.18757072681446427,2232.8374636638764,0
